theta1,theta2
5.2830954,3.9771974
5.3677397,3.9446893
5.4539957,3.9132998
5.5416574,3.8832197
5.630494,3.8546429
5.720251,3.8277636
5.810651,3.802777
5.9013968,3.7798774
5.992177,3.7592573
6.0826664,3.7411063
6.172531,3.7256107
6.2614336,3.7129521
0.065849304,3.7033064
0.15816331,3.6933541
0.26108527,3.6801386
0.3743639,3.6642318
0.49781227,3.6461756
0.6262038,3.6291993
0.7499609,3.6185362
0.87278223,3.6119452
0.99395037,3.6098657
1.1112063,3.6128757
1.2285283,3.618584
1.3400935,3.6300817
1.4482298,3.6458974
1.5504891,3.6673353
1.6483325,3.69332
1.7415799,3.723971
1.8290769,3.7596536
1.9114532,3.7999911
1.987022,3.8456736
2.057477,3.8956392
2.1202173,3.9512162
2.176861,4.011269
2.2281928,4.075163
2.2751498,4.1421895
2.3176756,4.2122846
2.3559372,4.2852364
2.390826,4.3603354
2.4227924,4.4371934
2.4519331,4.5156727
2.478419,4.5955925
2.5023518,4.6768274
2.5238802,4.759226
2.5431018,4.842682
2.5601425,4.927074
2.5751426,5.012272
2.5884392,5.097961
2.6001697,5.184022
2.6103942,5.2704105
2.6192389,5.357024
2.6267586,5.4438353
2.6330228,5.530807
2.6380749,5.617934
2.6419692,5.705204
2.6447475,5.7926207
2.646455,5.880187
2.6471272,5.96792
2.646896,6.055722
2.6457896,6.143623
2.6437278,6.231781
2.6407619,0.037014008
2.6421783,0.11936426
2.6528373,0.18985271
2.6674335,0.25495362
2.6806183,0.32116723
2.6923454,0.38860846
2.7031658,0.4566803
2.7131474,0.5253601
2.7222617,0.5947411
2.7307699,0.6645794
2.7390902,0.73445797
2.7476468,0.8039615
2.7566555,0.872916
2.7664201,0.94105744
2.777591,1.0077598
2.7909176,1.0723081
2.8066738,1.1344924
2.8246264,1.1946182
2.8442357,1.2532811
2.863821,1.3121608
2.8841903,1.37055
2.9035432,1.4301145
2.9236498,1.4893405
2.9419482,1.5504175
2.959359,1.6127046
2.9774992,1.6746756
2.9967022,1.7362126
3.0152895,1.7985185
3.0334299,1.8616318
3.0528026,1.9240929
3.072933,1.986395
3.0938659,2.048357
3.1150343,2.110488
3.1378498,2.1716874
3.161227,2.2327394
3.1856585,2.293221
3.2099948,2.3538768
3.2363503,2.4133298
3.2651045,2.4713225
3.2973516,2.527152
3.332981,2.5808282
3.3709016,2.632903
3.409819,2.684045
3.4487143,2.734755
3.4865952,2.7855217
3.5233068,2.836379
3.5587664,2.887321
3.5928786,2.9383473
3.6259494,2.9892514
3.658418,3.0397582
3.690093,3.0899177
3.7204452,3.1399536
3.7490518,3.1900373
3.776019,3.2400737
3.803977,3.2886872
3.8348947,3.3348448
3.8681972,3.3788154
3.90307,3.4210005
3.936594,3.4629002
3.9692404,3.5042374
4.000375,3.5453506
4.030857,3.585746
4.060267,3.6256742
4.0886903,3.66505
4.1153946,3.7043142
4.140585,3.7433083
4.1642084,3.7821138
4.185807,3.8209517
4.2061396,3.8594346
4.2227554,3.8989906
4.236075,3.9394033
4.2438807,3.9820485
4.245201,4.0275836
4.239506,4.076435
4.226283,4.1290693
4.205218,4.185886
4.1761894,4.2472177
4.13916,4.313407
4.0942526,4.384747
4.0422783,4.4610624
3.9854045,4.5410976
3.925921,4.623333
3.8654397,4.706608
3.8054173,4.7897325
3.7466133,4.871997
3.689382,4.9529877
3.6340497,5.0322824
3.5806456,5.1097226
3.529073,5.185279
3.4792006,5.2589684
3.4308553,5.3308697
3.3839242,5.401012
3.338575,5.4691305
3.2952096,5.5346975
3.2541373,5.5972757
3.2153401,5.6567984
3.1786318,5.7134047
3.1437888,5.767294
3.1105163,5.8187647
3.078618,5.8680143
3.0481002,5.9150105
3.0192702,5.959367
2.9923,6.000859
2.9669676,6.039736
2.943103,6.076192
2.921076,6.1097765
2.9027002,6.138298
2.8904178,6.158802
2.8858864,6.1692843
2.887946,6.171153
2.8927941,6.169454
2.8981652,6.1671543
2.9035132,6.164917
2.9086843,6.1629295
2.9136288,6.161252
2.9182987,6.1599426
2.922667,6.159031
2.926719,6.158525
2.9304683,6.1583643
2.9340446,6.1582794
2.9375923,6.1581287
2.9411306,6.157943
2.9445963,6.1577973
2.9479752,6.157681
2.9513009,6.157551
2.9545856,6.1574106
2.9578147,6.1572795
2.960983,6.157157
2.9640994,6.157032
2.9671679,6.156906
2.9701853,6.1567836
2.9731512,6.156664
2.9760685,6.1565447
2.9789517,6.156414
2.9818103,6.156274
2.9846337,6.1561403
2.9874148,6.1560163
2.9901597,6.1558924
2.992874,6.1557665
2.9955544,6.1556435
2.9981992,6.1555243
3.0008104,6.155406
3.0033898,6.1552887
3.005937,6.1551733
3.0084517,6.1550603
3.0109475,6.154937
3.0134416,6.154797
3.0159278,6.154659
3.018391,6.1545343
3.020833,6.154414
3.0232635,6.1542897
3.0256822,6.154166
3.0280838,6.154048
3.030468,6.1539326
3.0328383,6.153817
3.035195,6.1537037
3.0375364,6.153593
3.0398622,6.1534843
3.0421736,6.1533766
3.044471,6.1532707
3.0467536,6.153167
3.0490217,6.1530647
3.0512757,6.1529636
3.0535154,6.1528645
3.0557408,6.152767
3.057952,6.1526713
3.0601487,6.152577
3.0623314,6.152484
3.0645003,6.1523924
3.0666552,6.1523023
3.0687962,6.152213
3.0709236,6.1521254
3.0730371,6.152039
3.0751371,6.151954
3.0772238,6.1518707
3.0792968,6.1517887
3.0813565,6.1517076
3.083403,6.1516275
3.0854366,6.1515484
3.087457,6.1514707
3.089464,6.1513944
3.0914469,6.1513286
3.0934098,6.151257
3.0953536,6.1511908
3.0972776,6.151123
3.0991826,6.1510572
