theta1,theta2
3.8007605,1.299919
3.6886315,1.4476938
3.5773065,1.590773
3.4663649,1.7295585
3.3589547,1.8617427
3.260683,1.9837897
3.1740434,2.095069
3.0992403,2.196608
3.0361578,2.2894583
2.984648,2.3744879
2.9444802,2.4524312
2.9155803,2.5237699
2.8979018,2.5888388
2.8909326,2.6481247
2.8936749,2.7022853
2.9046664,2.7521546
2.9215062,2.7990122
2.9434154,2.843248
2.9712596,2.8843644
3.003389,2.9231696
3.040193,2.959418
3.0841591,2.9917712
3.1371531,3.0192087
3.2007709,3.0408387
3.2748213,3.056675
3.3592563,3.0666535
3.4547303,3.0703418
3.5615027,3.0677269
3.6791205,3.0593214
3.8029373,3.0473053
3.925256,3.0354323
4.0426993,3.0253158
4.15612,3.0164456
4.266106,3.0084565
4.372159,3.0015547
4.4743743,2.9956617
4.5730133,2.9906251
4.667957,2.9864993
4.7592745,2.9832532
4.8470354,2.9808643
4.931023,2.9794633
5.0115433,2.9789119
5.088962,2.9789314
5.163245,2.9792094
5.234908,2.979432
5.3040323,2.9796374
5.3699226,2.980181
5.432103,2.9813159
5.490649,2.9830456
5.5457315,2.9853308
5.5970545,2.988374
5.644211,2.9924347
5.6872797,2.997524
5.7266045,3.003515
5.762392,3.010347
5.7948737,3.0179431
5.8242817,3.0262234
5.850418,3.0353239
5.8732033,3.0453186
5.8929415,3.0560822
5.909789,3.067562
5.9239492,3.0796797
5.9357586,3.092286
5.9452534,3.105383
5.9523754,3.119018
5.95738,3.1330788
5.960447,3.1474893
5.9613113,3.1623979
5.959738,3.1779368
5.955621,3.1941714
5.948763,3.2112124
5.9387684,3.2292712
5.925105,3.2486289
5.907217,3.2695801
5.884299,3.2925503
5.8547683,3.3183708
5.8170104,3.347909
5.7702312,3.3816407
5.7140713,3.4198565
5.64835,3.4628046
5.5731363,3.5106635
5.488676,3.5635912
5.3952904,3.621785
5.2937126,3.6852984
5.1870527,3.7528844
5.0803313,3.8220313
4.976074,3.891389
4.8743963,3.9609017
4.775369,4.0305047
4.6790223,4.1001267
4.5853477,4.169695
4.4943027,4.2391386
4.4042554,4.3095207
4.314068,4.381692
4.225808,4.4541254
4.1385603,4.5274315
4.052886,4.6011043
3.9670904,4.6764593
3.8827841,4.752116
3.799769,4.8281083
3.716525,4.905726
3.6421483,4.976286
3.5807304,5.0351152
3.5320146,5.081656
3.4958797,5.115415
3.4724731,5.1358085
3.4608161,5.143548
3.4569128,5.142762
3.4554195,5.1392546
3.4537792,5.1356
3.4517741,5.132014
3.449483,5.128413
3.4469008,5.1248007
3.4440274,5.121173
3.4408584,5.117531
3.437391,5.1138735
3.433622,5.110201
3.4295475,5.1065125
3.4251647,5.102808
3.4204698,5.099087
3.415459,5.09535
3.4101288,5.0915956
3.4044757,5.087824
3.3984957,5.0840344
3.3921852,5.080227
3.3855402,5.076401
3.378557,5.0725574
3.3712316,5.0686946
3.3635602,5.0648127
3.3555388,5.060911
3.3471637,5.05699
3.338431,5.053049
3.3293443,5.0490804
3.3199434,5.045042
3.3102682,5.04089
3.300325,5.036615
3.290676,5.031666
3.281537,5.0258255
3.2728374,5.0191565
3.2644768,5.011749
3.256573,5.003484
3.2492723,4.994213
3.2424698,4.984033
3.2360425,4.9730544
3.2300253,4.9612403
3.2239633,4.949014
3.218735,4.9355483
3.2130718,4.9220195
3.207394,4.908044
3.2025378,4.892828
3.1984475,4.8764324
3.194997,4.8589597
3.1914508,4.8410897
3.1888752,4.8218474
3.18677,4.8016872
3.1853023,4.780459
3.1843493,4.758274
3.1842144,4.73487
3.1853929,4.709823
3.1885643,4.6825643
3.1943173,4.652619
3.2031546,4.619607
3.2153008,4.583399
3.2294264,4.5451374
3.243404,4.5065627
3.2566545,4.4681287
3.269348,4.4296894
3.2814257,4.3912797
3.2928977,4.352883
3.3037543,4.314497
3.313992,4.276118
3.3236065,4.2377415
3.3325942,4.1993656
3.3409286,4.161005
3.3484728,4.122748
3.3550835,4.0846863
3.3607082,4.04685
3.3653128,4.0092597
3.3689196,3.9719
3.3718503,3.9345741
3.3744144,3.8970993
3.3766508,3.8594646
3.3785043,3.8217168
3.3797803,3.783984
3.3807473,3.7461271
3.3816214,3.7080402
3.382172,3.6698742
3.382492,3.6315985
3.382588,3.5932314
3.3827887,3.5546193
3.3827264,3.515984
3.383227,3.4769158
3.383083,3.438075
3.38276,3.3992515
3.3831449,3.3600078
3.3827376,3.3211517
3.3818533,3.28255
3.3805068,3.2442253
3.3787057,3.2062044
3.3764553,3.1685169
3.3737586,3.1311939
3.3706164,3.0942678
3.3670285,3.0577729
3.362992,3.0217443
3.3585029,2.9862185
3.3535547,2.9512331
3.3481393,2.916827
3.3422463,2.8830397
3.3358634,2.8499124
3.328976,2.8174865
3.321567,2.785805
3.3136177,2.7549112
3.3052044,2.7247972
3.29648,2.695413
3.2875574,2.666729
3.2785177,2.638731
3.2694182,2.6114168
3.2603,2.584792
3.2511916,2.5588675
3.2421138,2.533658
3.2332087,2.5091076
