theta1,theta2
3.258574,6.1276097
3.259258,6.1275806
3.2599084,6.1276064
3.260569,6.1275587
3.261222,6.127568
3.2618663,6.1275477
3.262487,6.1275606
3.2631233,6.1275177
3.2637286,6.127549
3.2643287,6.127514
3.2649307,6.127511
3.265534,6.127494
3.266118,6.1275034
3.266704,6.1274776
3.2672472,6.1275144
3.2677987,6.1274676
3.2683563,6.127468
3.2688942,6.1274686
3.2694235,6.1274614
3.269939,6.1274633
3.2704453,6.127456
3.2709386,6.127458
3.2714236,6.127451
3.271896,6.127453
3.27236,6.127446
3.2728124,6.127448
3.2732568,6.1274414
3.27369,6.1274433
3.2741156,6.1274376
3.2745304,6.127439
3.2749379,6.127434
3.2753353,6.1274347
3.2757254,6.12743
3.2761064,6.12743
3.27648,6.127426
3.276845,6.127426
3.2772026,6.1274233
3.2775524,6.1274223
3.277895,6.1274204
3.2782302,6.1274195
3.2785583,6.1274176
3.3218565,6.075757
3.408317,5.9729156
3.4953783,5.8705177
3.5833266,5.7684917
3.6724448,5.6667867
3.7630103,5.56538
3.8552945,5.4642825
3.9495609,5.3635397
4.0460634,5.263238
4.145043,5.1635046
4.246725,5.064509
4.351316,4.9664626
4.4589977,4.8696165
4.5699224,4.7742577
4.684207,4.6807046
4.8019247,4.589301
4.9230995,4.5004086
5.047699,4.4143977
5.1756277,4.3316402
5.306723,4.2525
5.440754,4.1773252
5.5774183,4.1064425
5.7163477,4.0401497
5.8571124,3.9787161
5.9992304,3.922379
6.142178,3.8713448
0.0022175312,3.8257914
0.14515257,3.7858703
0.28722978,3.7517102
0.42789388,3.7234185
0.5666156,3.7010841
0.70290065,3.6847792
0.8362994,3.6745584
0.9664116,3.6704586
1.0929253,3.6722498
1.2156209,3.6794472
1.3342676,3.6920235
1.4486859,3.7099319
1.5587438,3.7331014
1.6643528,3.7614381
1.7654631,3.794826
1.8620588,3.8331277
1.9541525,3.8761868
2.0417814,3.9238293
2.1250038,3.975867
2.2038949,4.0320992
2.2785444,4.0923157
2.3490548,4.1563
2.4155393,4.2238307
2.4781208,4.2946854
2.536931,4.368642
2.5921097,4.445481
2.6438036,4.524987
2.6921668,4.606952
2.7373595,4.691173
2.7795475,4.777455
2.818902,4.86561
2.8555987,4.9554586
2.889817,5.046828
2.92174,5.1395516
2.951553,5.2334695
2.979444,5.3284264
3.0056021,5.4242706
3.030218,5.5208545
3.0534828,5.6180325
3.0755882,5.71566
3.0967262,5.8135953
3.117088,5.9116964
3.1368647,6.009823
3.1562455,6.107834
3.175419,6.205591
3.1945722,0.019772768
3.2138896,0.11661315
3.2335541,0.21279335
3.2537463,0.30818176
3.274644,0.40264797
3.2964227,0.4960637
3.3192558,0.5883019
3.3433142,0.679235
3.368766,0.7687354
3.395778,0.8566737
3.4245143,0.9429171
3.4551373,1.0273292
3.4878075,1.1097677
3.5226834,1.190084
3.5599215,1.2681211
3.5996764,1.3437139
3.6421003,1.4166868
3.687343,1.4868542
3.7355509,1.5540196
3.7868676,1.6179754
3.8414328,1.6785027
3.8993812,1.7353718
3.9608421,1.7883425
4.0259385,1.8371643
4.0947847,1.8815781
4.167486,1.9213165
4.244136,1.9561052
4.324813,1.9856645
4.4095783,2.0097103
4.498473,2.0279565
4.5857778,2.044251
4.665718,2.0628526
4.738211,2.0840845
4.803169,2.108239
4.8605046,2.135571
4.9101286,2.1662998
4.9519477,2.2006059
4.985867,2.2386293
5.0117917,2.280467
5.02963,2.3261707
5.039296,2.3757472
5.040714,2.429158
5.0340395,2.4861925
5.0193305,2.5466757
4.99655,2.6104708
4.9657,2.6774118
4.926878,2.7472847
4.880248,2.8198593
4.826128,2.8948593
4.76476,2.9720974
4.696033,3.0516233
4.6212,3.1328597
4.5451107,3.2134786
4.4747033,3.290103
4.4141517,3.3606715
4.3621016,3.425862
4.3165483,3.4866657
4.279315,3.542048
4.2547474,3.5895557
4.245491,3.6275918
4.251465,3.6560724
4.272414,3.6751018
4.3083496,3.6847453
4.35931,3.6851795
4.4252872,3.677152
4.506311,3.661242
4.599436,3.639504
4.6972947,3.6162667
4.796465,3.5934505
4.8979053,3.5705607
5.001569,3.54766
5.107369,3.5248303
5.2151785,3.50217
5.3248286,3.4797952
5.4361086,3.457838
5.548767,3.4364462
5.6625156,3.4157815
5.77703,3.3960195
5.891956,3.3773472
6.006914,3.3599625
6.1215067,3.3440719
6.2353234,3.329889
0.064763784,3.3176322
0.18189716,3.3044188
0.30844092,3.2878766
0.43963838,3.2705438
0.5677304,3.2563787
0.6944616,3.2444448
0.81944084,3.2349486
0.9435861,3.2274044
1.0641026,3.2232518
1.1812274,3.2222228
1.2941499,3.2246456
1.4032106,3.2298825
1.5081874,3.2380803
1.6092972,3.249104
1.7073218,3.2625923
1.8022571,3.2785158
1.8943746,3.296769
1.9833438,3.3174686
2.0690436,3.3406997
2.150723,3.3667655
2.2284596,3.3956323
2.2996397,3.4285357
2.365257,3.46492
2.4223967,3.5061834
2.473701,3.5508463
2.5201502,3.5982964
2.5626755,3.6479614
2.6006546,3.7001057
2.6338806,3.7547672
2.6624904,3.8117988
2.6878655,3.8703341
2.7109938,3.9297447
2.7315073,3.9901993
2.7495592,4.051555
2.765085,4.1138167
2.7776864,4.1772137
2.7874765,4.2416477
2.7954345,4.306424
2.8018117,4.3713565
2.8067853,4.4362917
2.8103075,4.5012665
2.8130202,4.5657587
2.8156643,4.629174
2.8182542,4.691469
2.820476,4.7529035
2.8227494,4.8130846
2.8247867,4.872278
2.82688,4.9301863
2.8298018,4.986103
2.8331327,5.0403976
2.8373337,5.0926237
2.842099,5.1430717
2.8473094,5.1918597
2.852672,5.2392893
2.8580637,5.285494
2.8634472,5.3305254
2.8687193,5.3745065
2.8734605,5.417906
2.8767784,5.461714
2.8780465,5.5066476
2.877149,5.5528755
2.874117,5.6004086
2.868797,5.649467
2.8623402,5.698782
2.8554778,5.747553
2.8482063,5.795809
2.8414178,5.842535
2.8350706,5.887803
2.829083,5.9317293
2.823463,5.974328
2.8180034,6.015869
2.8125672,6.056543
2.8072104,6.0963063
2.8018966,6.135229
2.7969203,6.1729803
2.791729,6.210253
2.7872307,6.2459726
2.782617,6.281144
2.7787054,0.031615973
2.782009,0.055905104
2.7943523,0.06864786
2.8116782,0.07477546
2.8295712,0.07964802
2.8468852,0.08467078
2.8636708,0.089800596
2.8799665,0.095009804
2.8958058,0.10027552
2.9112287,0.10556793
2.9262557,0.110878944
2.9408991,0.11621189
2.9551723,0.12156725
2.969088,0.12694645
2.982659,0.13235068
2.9958978,0.13778162
3.0088174,0.14323902
3.0214307,0.14872313
3.0337493,0.1542356
3.0457847,0.15977812
3.057548,0.16535234
3.0690503,0.17095995
3.0803022,0.1766026
3.0913143,0.18228173
3.10211,0.18798375
3.1127114,0.19369555
3.1231282,0.19942021
3.1333697,0.20515943
3.143445,0.21091628
3.1533628,0.2166934
3.163132,0.22249293
3.1727617,0.22831702
3.1822417,0.23419094
3.1915617,0.24013996
3.2007313,0.2461648
3.2097487,0.25228
3.2185974,0.25851774
3.2272716,0.26489735
3.2357802,0.27141976
3.2441323,0.27808642
3.2523367,0.28489876
3.2604022,0.29185796
3.2683372,0.2989657
3.276155,0.3062179
3.2838693,0.31360984
3.291491,0.32114005
3.2990463,0.32878876
3.3065646,0.33653212
3.314063,0.34436154
3.3215525,0.35227537
3.329037,0.3602798
3.3365204,0.3683815
3.3440106,0.37658262
3.3515162,0.38488388
3.3590462,0.3932855
3.3666098,0.40178776
3.374216,0.41039133
3.3818736,0.4190967
3.3895915,0.42790437
3.397378,0.43681479
3.4052224,0.44585204
3.413096,0.45506048
3.420982,0.46447086
3.4288785,0.47409534
3.4367898,0.4839406
3.4447205,0.4940114
3.4526765,0.5043113
3.4606638,0.5148442
3.468688,0.52561355
3.4767654,0.53661084
3.4846606,0.5481198
3.4920068,0.56057644
3.498673,0.5741422
3.5048323,0.58862686
3.5107334,0.6037538
3.5162804,0.6196425
3.521055,0.6367817
3.5244894,0.6558273
3.525879,0.6775863
3.5244784,0.7029021
3.520094,0.7319846
3.5126526,0.7648964
3.5002673,0.8036995
3.481069,0.8503752
3.4562836,0.9034505
3.4278011,0.9607487
3.396968,1.0207336
3.3652568,1.0817957
3.3336556,1.1428955
3.3026004,1.2036
3.2717967,1.2642144
3.2408352,1.3251388
3.2097023,1.3863775
3.1786246,1.4477164
3.1480849,1.5087273
3.1184347,1.5691268
3.0897782,1.6288644
3.0621643,1.6879416
3.0356205,1.7463787
3.0100648,1.8042824
2.985415,1.861754
2.9615211,1.918938
2.9379992,1.9761407
2.914433,2.0336704
2.8905537,2.0917106
2.8665771,2.1501043
2.8431494,2.2084203
2.8204763,2.2665381
2.7979312,2.3248675
2.7757812,2.3832471
2.75463,2.4413168
2.735025,2.4987755
2.7186317,2.5546908
2.7062964,2.608629
2.6973617,2.6609967
2.6908398,2.7123542
2.6863544,2.7629066
2.6841822,2.8124986
2.6842482,2.8611562
2.6862006,2.9090452
2.6902769,2.956018
2.6968415,3.0018597
2.706026,3.0464716
2.7176993,3.089886
2.7316632,3.132166
2.7471359,3.1736677
2.7634628,3.2146819
2.7811267,3.2549205
2.8013735,3.293706
2.825022,3.3305783
2.8522873,3.3653862
2.8825302,3.3984213
2.9146998,3.430188
2.948425,3.4608407
2.9835608,3.4904182
3.0208173,3.5185106
3.0614674,3.544419
3.1061282,3.5678036
3.154454,3.588848
3.2084901,3.6064548
3.2723625,3.6184642
3.3478343,3.6240854
3.4351718,3.6236215
3.5347722,3.6175973
3.638462,3.6107345
3.7357106,3.6086333
3.8252912,3.6112323
3.9078012,3.6177378
3.9822116,3.6285038
4.0479836,3.6436272
4.1052165,3.6628923
4.153675,3.6862962
4.19332,3.7137563
4.225311,3.7445495
4.254738,3.7757597
4.2829423,3.8066506
4.3093586,3.8375394
4.333596,3.8686829
4.354478,3.9007719
4.3715982,3.934074
4.3832426,3.9696445
4.3893433,4.0075617
4.3898406,4.047919
4.384576,4.0908966
4.3728676,4.137048
4.3539467,4.1870375
4.327413,4.241349
4.293187,4.3003125
4.251298,4.3642397
4.2018194,4.43347
4.145258,4.5080614
4.084211,4.586393
4.022441,4.6656547
3.961882,4.7442503
3.9025002,4.822139
3.8443391,4.8992033
3.7875867,4.975186
3.7320743,5.050152
3.6777496,5.124066
3.624462,5.1969967
3.5723383,5.268735
3.5217006,5.3388586
3.4727058,5.4071045
3.4253736,5.4733543
3.3795273,5.537715
3.3356786,5.599532
3.294547,5.657901
3.256025,5.7128515
3.2197833,5.764688
3.1855676,5.813649
3.153172,5.859932
3.1224735,5.9036484
3.093909,5.944253
3.0679936,5.981105
3.0465243,6.0120306
3.0327015,6.033167
3.0289233,6.0416136
3.034328,6.0386314
3.0424712,6.032414
3.0495036,6.027581
3.0565178,6.0228233
3.0636888,6.017933
3.0709696,6.0129685
3.0783763,6.0079136
3.0859067,6.0027723
3.093564,5.997544
3.10135,5.9922285
3.1093032,5.9867826
3.1175063,5.9811096
3.1260397,5.975117
3.1349397,5.9687653
3.1440613,5.9622307
3.1532123,5.9557447
3.1623406,5.9493723
3.1714377,5.9431252
3.1804962,5.937015
3.1895077,5.931054
3.1984637,5.9252543
3.2073555,5.919629
3.2161736,5.9141912
3.2248373,5.9090395
3.2333014,5.9042296
3.2419248,5.8993387
3.2503,5.894853
3.259232,5.889822
3.2674775,5.885722
3.2731264,5.884802
3.2782192,5.884472
3.2829554,5.8845367
3.2874677,5.884533
3.2920666,5.8843803
3.2963104,5.8844347
3.3006053,5.884223
3.3046496,5.8842773
3.3085325,5.8842235
3.3124442,5.884102
3.3160717,5.884156
3.3199368,5.8837643
3.3236806,5.8836026
3.3267143,5.883978
3.3308778,5.8827496
3.3365922,5.8798456
3.341536,5.8780155
3.3439505,5.8791075
3.3430393,5.883622
3.336654,5.8940988
3.3214414,5.914528
3.2982655,5.9439363
3.2759314,5.971888
3.2575014,5.9947205
3.243413,6.0118866
3.239253,6.0166826
3.2429354,6.012054
3.2476914,6.0063396
3.2524717,6.000795
3.2573888,5.995286
3.2623992,5.9898634
3.2674608,5.9845777
3.2726061,5.979389
3.2777867,5.9743567
3.283027,5.96945
3.2883234,5.9646745
3.2936668,5.96004
3.298849,5.955797
3.3041418,5.95162
3.3092344,5.9478817
3.3146935,5.943905
3.3200958,5.940199
3.323733,5.9387865
3.3265445,5.938527
3.3246624,5.9435797
3.3142543,5.958305
3.2948084,5.9833446
3.275203,6.008131
3.2591598,6.0282097
3.2459714,6.0444145
3.2405827,6.050803
3.2425287,6.0481644
3.2468836,6.042861
3.2513835,6.0376124
3.2559237,6.032544
3.260615,6.027522
3.2653265,6.022703
3.2701979,6.0179195
3.275065,6.0133686
3.2800887,6.008857
3.2850218,6.0046816
3.2901163,6.0005403
3.2947323,5.9972005
3.2994254,5.993993
3.303787,5.9914103
3.3050091,5.9925375
3.3036404,5.996318
3.3008578,6.00134
3.301688,6.0016265
3.306173,5.997585
3.3107197,5.9937086
3.3153274,5.9899993
3.3198974,5.986575
3.324411,5.9834585
3.3288183,5.980709
3.3331404,5.978302
3.3358095,5.97808
3.3316443,5.98578
3.318482,6.0037975
3.304097,6.022855
3.2927105,6.037899
3.283176,6.0503
3.2775786,6.0575523
3.2775497,6.057741
3.2813232,6.053444
3.2851634,6.049332
3.2890253,6.045459
3.2929726,6.041748
3.2968836,6.0383444
3.300794,6.035206
3.3047116,6.032322
3.3084855,6.029875
3.3122694,6.0276775
3.315874,6.0259595
3.3167477,6.027548
3.3138862,6.0332055
3.3081586,6.04189
3.3019564,6.0507364
3.2976434,6.0569086
3.2968616,6.05844
3.2997115,6.0556602
3.3029933,6.052642
3.30624,6.049943
3.3094342,6.047588
3.3126655,6.0454607
3.3157299,6.0438137
3.3181434,6.043066
3.3210504,6.041996
3.3232703,6.041937
3.3244345,6.0429096
3.325398,6.043749
3.3274798,6.043113
3.33009,6.042119
3.332056,6.042082
3.3333478,6.0426245
3.3347468,6.0427356
3.3367991,6.042165
3.3387148,6.0420003
3.33986,6.042595
3.3409715,6.042893
3.3427913,6.042384
3.344604,6.042144
3.3457098,6.042612
3.3468168,6.0427713
3.348478,6.0423493
3.3499868,6.042304
3.350986,6.0426664
3.352254,6.0425143
3.353762,6.042262
3.3548434,6.0425262
3.3558352,6.042634
3.3571522,6.0424366
3.3582387,6.0426197
3.3590858,6.042843
3.3602493,6.0426435
3.3613784,6.042644
3.3622231,6.0428095
3.3632588,6.0426364
3.3643525,6.0425615
3.3651652,6.0427084
3.366072,6.0425916
3.3670554,6.0425205
3.3678463,6.0426087
3.3687027,6.0425076
3.3695626,6.042507
3.3702989,6.04255
3.3710802,6.04249
3.371829,6.042538
3.3725185,6.042553
3.3732126,6.0425453
3.3738735,6.0425744
3.3745165,6.0425673
3.3751273,6.042595
3.375722,6.042588
3.3762865,6.042614
3.3768318,6.042612
3.377355,6.0426283
3.3778543,6.042637
3.378332,6.042648
3.3787882,6.0426574
3.3792245,6.0426664
3.3796415,6.042675
3.3800404,6.042683
3.3804219,6.042691
3.380787,6.042699
3.381136,6.042706
3.38147,6.042713
3.3817897,6.04272
3.3820956,6.0427265
3.3823884,6.042733
3.3826687,6.042739
3.3829372,6.0427446
3.3831942,6.0427504
3.3834405,6.0427556
3.3836765,6.042761
3.3839025,6.0427656
3.3841193,6.0427704
3.3843272,6.042775
3.3845265,6.042779
3.3847177,6.042783
3.3849013,6.0427866
3.3850775,6.0427904
3.3852468,6.0427938
3.3854094,6.042797
3.3855658,6.0428
3.3857162,6.042803
3.385861,6.0428057
3.3860002,6.042808
3.3861341,6.0428104
3.3862631,6.0428123
3.3863873,6.0428143
3.386507,6.042816
3.3866224,6.0428176
3.3867338,6.042819
3.386841,6.04282
3.3869448,6.042821
3.387045,6.042822
3.3871415,6.042823
3.3872347,6.0428233
3.3873248,6.042824
3.387412,6.042824
3.3874965,6.042824
3.387578,6.042824
3.387657,6.042824
3.3877332,6.042824
3.3878071,6.0428233
3.387879,6.042823
3.3879483,6.042822
3.3880155,6.042821
3.3880806,6.04282
3.3881438,6.042819
3.388205,6.0428176
3.3882644,6.042816
3.388322,6.0428147
3.3883781,6.0428133
3.3884325,6.0428114
3.3884852,6.0428095
3.3885365,6.0428076
3.3885863,6.0428057
3.3886347,6.042804
3.3886817,6.0428014
3.3887272,6.042799
3.3887715,6.0427966
3.3888147,6.042794
3.3888566,6.0427914
3.3888974,6.0427885
3.388937,6.0427856
3.3889756,6.042783
3.389013,6.04278
3.3890495,6.042777
3.389085,6.042774
3.3891196,6.0427713
3.3891532,6.042768
3.389186,6.0427647
3.3892179,6.0427613
3.3892488,6.042758
3.3892791,6.0427547
3.3893085,6.0427513
3.389337,6.0427475
3.389365,6.0427437
3.3893921,6.04274
3.3894186,6.042736
3.3894444,6.0427322
3.3894696,6.0427284
3.3894942,6.0427246
3.389518,6.042721
3.3895414,6.042717
3.3895643,6.042713
3.3895864,6.0427094
3.3896081,6.0427055
3.3896294,6.0427017
3.38965,6.042698
3.3896704,6.042694
3.38969,6.0426903
3.389709,6.0426865
3.3897278,6.0426826
3.3897462,6.042679
3.389764,6.0426745
3.3897815,6.0426702
3.3897986,6.042666
3.3898153,6.0426617
3.3898315,6.0426574
3.3898475,6.042653
3.389863,6.042649
3.3898783,6.0426445
3.389893,6.04264
3.3899076,6.042636
3.389922,6.0426316
3.389936,6.0426273
3.3899496,6.042623
3.389963,6.0426188
3.389976,6.042614
3.389989,6.042609
3.3900015,6.0426044
3.390014,6.0425997
3.390026,6.042595
3.390038,6.04259
3.3900497,6.0425854
3.3900611,6.0425806
3.3900723,6.042576
3.3900833,6.042571
3.390094,6.0425663
3.3901045,6.0425615
3.390115,6.042557
3.3901253,6.042552
3.3901353,6.042547
3.390145,6.0425425
3.3901548,6.0425377
3.3901644,6.042533
3.3901737,6.042528
3.390183,6.0425234
3.390192,6.0425186
3.3902009,6.042514
3.3902097,6.042509
3.3902183,6.0425043
3.3902268,6.0424995
3.3902352,6.042495
3.3902435,6.04249
3.3902516,6.042485
3.3902597,6.0424805
3.3902676,6.0424757
3.3902755,6.042471
3.390283,6.042466
3.3902907,6.0424614
3.3902981,6.0424566
3.3903055,6.042452
3.3903127,6.042447
3.3903198,6.0424423
3.390327,6.0424376
3.390334,6.042433
3.3903408,6.042428
3.3903475,6.0424232
3.3903542,6.0424185
3.3903608,6.0424137
3.3903673,6.042409
3.3903737,6.042404
3.3903801,6.0423994
3.3903866,6.0423946
3.3903928,6.04239
3.390399,6.042385
3.3904052,6.0423803
3.3904114,6.0423756
3.3904173,6.042371
3.3904233,6.042366
3.3904293,6.0423613
3.390435,6.0423565
3.3904407,6.0423517
3.3904464,6.042347
3.3904521,6.042342
3.3904579,6.0423374
3.3904634,6.0423326
3.3904688,6.042328
3.3904743,6.042323
3.3904798,6.0423183
3.3904853,6.0423136
3.3904905,6.042309
3.3904958,6.042304
3.390501,6.0422993
3.3905063,6.0422945
3.3905115,6.0422897
3.3905168,6.042285
3.390522,6.04228
3.390527,6.0422754
3.390532,6.0422707
3.390537,6.042266
3.390542,6.042261
3.390547,6.0422564
3.390552,6.0422516
3.390557,6.042247
3.3905618,6.042242
3.3905666,6.0422373
3.3905714,6.0422325
3.3905761,6.0422277
3.390581,6.042223
3.3905857,6.042218
3.3905904,6.0422134
3.3905952,6.0422087
3.3906,6.042204
3.3906047,6.042199
3.3906093,6.0421944
3.3906138,6.0421896
3.3906183,6.042185
3.3906229,6.04218
3.3906274,6.0421753
3.390632,6.0421705
3.3906364,6.0421658
3.390641,6.042161
3.3906455,6.042156
3.39065,6.0421515
3.3906546,6.0421467
3.390659,6.042142
3.3906636,6.042137
3.390668,6.0421324
3.3906722,6.0421276
3.3906765,6.042123
3.3906808,6.042118
3.390685,6.0421133
3.3906894,6.0421085
3.3906937,6.042104
3.390698,6.042099
3.3907022,6.042094
3.3907065,6.0420895
3.3907108,6.0420847
3.3907151,6.04208
3.3907194,6.042075
3.3907237,6.0420704
3.390728,6.0420656
3.3907323,6.042061
3.3907366,6.042056
3.3907409,6.0420513
3.3907452,6.0420465
3.3907495,6.042042
3.3907537,6.042037
3.390758,6.0420322
3.3907623,6.0420275
3.3907666,6.0420227
3.390771,6.042018
3.390775,6.042013
3.390779,6.0420084
3.390783,6.0420036
3.3907871,6.041999
3.3907912,6.041994
3.3907952,6.0419893
3.3907993,6.0419846
3.3908033,6.04198
3.3908074,6.041975
3.3908114,6.0419703
3.3908155,6.0419655
3.3908195,6.0419607
3.3908236,6.041956
3.3908277,6.041951
3.3908317,6.0419464
3.3908358,6.0419416
3.3908398,6.041937
3.3908439,6.041932
3.390848,6.0419273
3.390852,6.0419226
3.390856,6.041918
3.39086,6.041913
3.3908641,6.0419083
3.3908682,6.0419035
3.3908722,6.0418987
3.3908763,6.041894
3.3908803,6.041889
3.3908844,6.0418844
3.3908885,6.0418797
3.3908925,6.041875
3.3908966,6.04187
3.3909006,6.0418653
3.3909047,6.0418606
3.3909087,6.041856
3.3909128,6.041851
3.3909168,6.0418463
3.3909209,6.0418415
3.390925,6.0418367
3.390929,6.041832
3.390933,6.041827
3.390937,6.0418224
3.3909411,6.0418177
3.3909452,6.041813
3.3909492,6.041808
3.3909533,6.0418034
3.3909574,6.0417986
3.3909614,6.041794
3.3909655,6.041789
3.3909695,6.0417843
3.3909736,6.0417795
3.3909776,6.0417747
3.3909817,6.04177
3.3909857,6.041765
3.3909898,6.0417604
3.3909938,6.0417557
3.390998,6.041751
3.391002,6.041746
3.391006,6.0417414
3.39101,6.0417366
3.391014,6.041732
3.3910182,6.041727
3.3910222,6.0417223
3.3910263,6.0417175
3.3910303,6.0417128
3.3910344,6.041708
3.3910384,6.041703
3.3910422,6.0416985
3.391046,6.0416937
3.3910499,6.041689
3.3910537,6.041684
3.3910575,6.0416794
3.3910615,6.0416746
3.3910656,6.04167
3.3910697,6.041665
3.3910737,6.0416603
3.3910778,6.0416555
3.3910818,6.041651
3.3910856,6.041646
