theta1,theta2
2.4500093,1.6862249
2.4346223,1.5871942
2.4207323,1.487864
2.408286,1.3881778
2.3972874,1.2880218
2.387736,1.1872802
2.3795762,1.085887
2.3727438,0.98378277
2.3671622,0.880924
2.3627343,0.77729225
2.359369,0.6728678
2.3570051,0.5676038
2.3555782,0.46146345
2.3549764,0.3544724
2.3550215,0.24674463
2.355514,0.13843012
2.356435,0.029471397
2.3577728,6.2029963
2.3635583,6.0877037
2.3777702,5.9619684
2.4002798,5.826027
2.4309504,5.680228
2.4696033,5.5250926
2.5155625,5.361819
2.5666914,5.193213
2.6186504,5.0241146
2.6666749,4.8592024
2.7079973,4.7006745
2.7414892,4.5489655
2.766764,4.4038296
2.7839208,4.264697
2.7955997,4.129346
2.8043725,3.995849
2.8102157,3.8641837
2.8131242,3.7343454
2.813269,3.606254
2.8110354,3.4797442
2.8066924,3.3547425
2.800425,3.231239
2.7924209,3.1092346
2.7828634,2.9887364
2.7719276,2.8697562
2.759775,2.7523084
2.746549,2.6364074
2.7323718,2.5220685
2.7173426,2.4093058
2.7015362,2.2981334
2.6850028,2.1885657
2.667769,2.080618
2.649838,1.9743066
2.6311927,1.8696511
2.611796,1.7666743
2.5916967,1.6653204
2.5717995,1.564811
2.5531285,1.464224
2.5359073,1.3632754
2.520186,1.2618179
2.5059807,1.1597258
2.493259,1.0569146
2.481962,0.9533222
2.4720287,0.8488896
2.4633887,0.7435684
2.455951,0.63733673
2.449621,0.53018165
2.4442937,0.4221096
2.439857,0.31314301
2.4362261,0.20328021
2.4333086,0.09253788
2.4310036,6.2641373
2.4334042,6.1466804
2.4444656,6.018533
2.464037,5.879918
2.49195,5.731179
2.5279565,5.5728765
2.5710754,5.406514
2.6184564,5.2356343
2.665284,5.0655246
2.707199,4.9004197
2.7420728,4.741907
2.7692378,4.5900445
2.7886477,4.4443564
2.8018699,4.303229
2.8114355,4.1645637
2.8180828,4.027743
2.8215828,3.89288
2.822072,3.7598763
2.8199222,3.628536
2.8154137,3.4987526
2.8087342,3.3704987
2.8000803,3.24376
2.7896526,3.1185327
2.7776496,2.9948187
2.7642612,2.8726242
2.7496626,2.751957
2.7340102,2.632825
2.717437,2.515236
2.7000508,2.3991969
2.681933,2.2847145
2.6631372,2.1717954
2.6436915,2.0604477
2.6235993,1.9506818
2.60284,1.8425113
2.5813723,1.7359544
2.5595574,1.6306936
2.538386,1.5258601
2.5185928,1.4207499
2.5003676,1.315092
2.4837735,1.2087141
2.4687834,1.1015203
2.455336,0.9934437
2.4433644,0.884423
2.4327853,0.7744148
2.4235108,0.6633847
2.4154663,0.55128884
2.408554,0.4381168
2.4026587,0.3238871
2.3976946,0.20859265
2.3935685,0.092246056
2.3901815,6.2580624
2.3914998,6.134797
2.4013305,6.000998
2.4194913,5.8569317
2.4457817,5.7029896
2.4799545,5.5397396
2.5209444,5.3687778
2.565671,5.1938562
2.609338,5.020152
2.6480072,4.8513994
2.679893,4.6888394
2.7043467,4.5325336
2.7221808,4.38138
2.7357388,4.2332954
2.7460372,4.087387
2.7527838,3.9437802
2.7561226,3.8023381
2.7562506,3.6629386
2.7535858,3.5253787
2.748434,3.3895564
2.7410274,3.2554355
2.7316043,3.1229925
2.7204025,2.992212
2.7076502,2.8630836
2.6935592,2.7355983
2.678319,2.6097481
2.6620913,2.485524
2.6450074,2.362916
2.6271672,2.2419145
2.6086383,2.1225104
2.5894578,2.0046973
2.569633,1.8884721
2.5491447,1.7738373
2.5279484,1.6608026
2.506073,1.549306
2.484469,1.4384701
2.4642644,1.3272117
2.4457252,1.2151688
2.4288592,1.1022031
2.4136124,0.9882314
2.39991,0.87319064
2.3876657,0.7570324
2.3767953,0.6397109
2.367198,0.52120495
2.3587208,0.40156412
2.3512173,0.28084135
2.3445852,0.15904999
2.338704,0.03623724
2.3334656,6.195634
2.3328533,6.065989
2.340566,5.9260125
2.356277,5.7761784
2.3797455,5.616959
2.410684,5.4489956
2.4484677,5.27341
2.4902077,5.0936985
2.5308325,4.915196
2.5663784,4.741524
2.5950696,4.5738506
2.6175923,4.4111757
2.635926,4.2516484
2.6505387,4.0947423
2.6611428,3.9405417
2.6679156,3.7888575
2.6710672,3.6395385
2.6709294,3.4924197
2.6679955,3.347294
2.6625798,3.2040844
2.654978,3.0627427
2.6454813,2.9232304
2.634367,2.7855136
2.6218884,2.6495605
2.608268,2.515339
2.5936925,2.3828163
2.5783095,2.2519598
2.5622265,2.122738
2.5455127,1.9951226
2.5281997,1.8690909
2.5102847,1.7446282
2.4917338,1.6217299
2.472484,1.5004039
2.4524472,1.3806728
2.432088,1.262037
2.4124398,1.1434216
