theta1,theta2
2.9131823,0.068190336
2.9130428,0.06811643
2.9129052,0.06804228
2.9127696,0.06796813
2.9126356,0.06789398
2.9125035,0.067819595
2.912373,0.06774521
2.9122446,0.06767082
2.9121177,0.0675962
2.9119925,0.06752157
2.911869,0.06744695
2.911747,0.06737208
2.9116266,0.06729722
2.9115076,0.06722212
2.9113903,0.06714702
2.9112744,0.067071676
2.91116,0.066996336
2.911047,0.06692076
2.9109354,0.06684518
2.9108253,0.0667696
2.9107163,0.06669378
2.9106088,0.066617966
2.9105024,0.06654215
2.9103975,0.06646609
2.9102938,0.06639004
2.9525592,0.015130281
3.0367289,6.196598
3.1202192,6.096139
3.203316,5.996817
3.2863057,5.8985033
3.3694751,5.80107
3.4531102,5.7043962
3.5374956,5.6083736
3.6229134,5.5129137
3.7096417,5.4179525
3.7979543,5.323454
3.8881185,5.229413
3.9803936,5.135861
4.075029,5.0428643
4.1722603,4.950527
4.272307,4.8589907
4.375367,4.7684326
4.481614,4.6790633
4.591189,4.5911236
4.704195,4.504879
4.820691,4.420615
4.940686,4.3386297
5.0641317,4.259226
5.190917,4.1827044
5.320866,4.109359
5.4537363,4.039466
5.5892177,3.9732847
5.7269382,3.9110503
5.8664684,3.8529732
6.007331,3.7992392
6.1490107,3.75001
0.0077815056,3.7054262
0.14946222,3.665609
0.29031706,3.6306624
0.4298103,3.6006763
0.5674331,3.5757275
0.702713,3.5558803
0.8352225,3.5411875
0.9645848,3.5316885
1.090477,3.527408
1.2126633,3.5281177
1.3309994,3.5333273
1.4453305,3.542999
1.5555499,3.5570838
1.6615945,3.575513
1.7634414,3.5981975
1.8611022,3.625029
1.9546177,3.6558821
2.0440533,3.6906142
2.1294947,3.7290688
2.2110436,3.7710772
2.2888148,3.8164601
2.3629327,3.8650303
2.4335296,3.9165945
2.5007436,3.9709554
2.5647173,4.027913
2.6255965,4.087268
2.68353,4.1488214
2.738669,4.2123766
2.791166,4.277741
2.8411763,4.3447266
2.8888557,4.41315
2.934362,4.4828334
2.9778543,4.553606
3.0194926,4.6253023
3.0594385,4.6977625
3.0978537,4.770834
3.1349013,4.844368
3.170745,4.9182215
3.2055485,4.9922557
3.239477,5.066336
3.2726946,5.1403317
3.305367,5.2141137
3.3376596,5.2875557
3.369738,5.360532
3.4017687,5.4329185
3.4339178,5.5045915
3.4663522,5.5754256
3.4992397,5.645295
3.5327482,5.7140727
3.5670466,5.7816277
3.6023045,5.8478274
3.6386921,5.9125347
3.6763806,5.9756093
3.7155416,6.0369043
3.7563472,6.096269
3.7989702,6.153546
3.8435833,6.2085705
3.8903587,6.2611723
3.9394672,0.027987957
3.9910781,0.07520318
4.0453577,0.11944008
4.1024685,0.16049981
4.1625667,0.19817853
4.2258015,0.23226738
4.2923136,0.2625556
4.3622313,0.28883266
4.435669,0.31089187
4.512724,0.32853365
4.5934734,0.34157205
4.677971,0.3498397
4.7621646,0.35807014
4.841973,0.3711233
4.9171333,0.38932776
4.9868307,0.41365695
5.0500903,0.44526744
5.1062737,0.48490715
5.155018,0.5329802
5.196129,0.5896716
5.229525,0.6550069
5.255183,0.7289133
5.273113,0.81124187
5.2833495,0.90177083
5.285951,1.000202
5.2811975,1.1059489
5.2692614,1.2184862
5.2502017,1.3373489
5.224078,1.4620155
5.190981,1.5918882
5.1511364,1.7262198
5.1050982,1.8640089
5.053999,2.0038934
4.9994497,2.1443424
4.9438643,2.2835436
4.8897686,2.4199116
4.8384233,2.5528562
4.7900805,2.6824384
4.744669,2.8088808
4.7022967,2.9322765
4.66271,3.0528724
4.625394,3.1710145
4.5901985,3.286836
4.557297,3.4002855
4.527096,3.51117
4.49997,3.6192834
4.474557,3.7253547
4.4487915,3.8305528
4.4219913,3.9353385
4.393955,4.039924
4.364622,4.1444545
4.333974,4.249058
4.302006,4.353862
4.268817,4.458922
4.2344866,4.5643053
4.1988764,4.670251
4.161809,4.777044
4.123188,4.884914
4.083806,4.993262
4.0448456,5.1010356
4.006263,5.208297
3.967715,5.315409
3.9292493,5.422351
3.890853,5.529155
3.8525283,5.6358366
3.8142815,5.742404
3.7761147,5.8488636
3.73803,5.9552217
3.7000275,6.0614824
3.6622095,6.1675253
3.6246572,6.2732534
3.587354,0.095501184
3.5546474,0.19539785
3.5279567,0.2880988
3.5038462,0.37780356
3.481438,0.46561718
3.4601583,0.55226994
3.4397743,0.6380825
3.4198985,0.7235403
3.4001656,0.8090904
3.3805385,0.8947978
3.3610103,0.9806919
3.3415973,1.0667746
3.3230202,1.1523314
3.3053231,1.2373518
3.2883935,1.3219972
3.2723265,1.4062061
3.2570238,1.4901121
3.242579,1.5736568
3.2290125,1.6568575
3.2167552,1.7393838
3.205894,1.8212023
3.1964953,1.9022967
3.1886508,1.9826273
3.1818757,2.0625615
3.175602,2.142497
3.1697183,2.2224894
3.164184,2.302537
3.1589556,2.382634
3.153773,2.462897
3.148132,2.5435734
3.1415977,2.6248493
3.1338785,2.7068164
3.1249568,2.789411
